,name,url,ram,rom,price,createdDate,color,status,url_img,store
17,IPAD MINI 4,http://tragopdidong.vn/ipad-mini-4-wifi-4g-16gb-moi-95-99.html,unknown,16,3450000,2022-12-26 19:57:29.204453,unknown,1,"['http://tragopdidong.vn/img/h360/ipad-mini-4-wifi-4g-16gb-moi-95-99.jpg', 'http://tragopdidong.vn/img/w60/h95/ipad-mini-4-wifi-4g-16gb-moi-95-99.jpg']",tragopdidong
18,IPAD AIR 2,http://tragopdidong.vn/ipad-air-2-wifi-4g-16gb-moi-95-99.html,unknown,16,3450000,2022-12-26 19:57:29.204453,unknown,1,"['http://tragopdidong.vn/img/h360/ipad-air-2-wifi-4g-16gb-like-new.png', 'http://tragopdidong.vn/img/w60/h95/ipad-air-2-wifi-4g-16gb-like-new.png']",tragopdidong
19,IPAD AIR 2,http://tragopdidong.vn/ipad-air-2-wifi-4g-64gb-moi-95-99.html,unknown,64,6768000,2022-12-26 19:57:29.204453,unknown,1,"['http://tragopdidong.vn/img/h360/ipad-air-2-wifi-4g-64gb-like-new.png', 'http://tragopdidong.vn/img/w60/h95/ipad-air-2-wifi-4g-64gb-like-new.png']",tragopdidong
20,IPAD 4,http://tragopdidong.vn/ipad-4-wifi-4g-32gb-moi-95-99.html,unknown,32,4368000,2022-12-26 19:57:29.204453,unknown,1,"['http://tragopdidong.vn/img/h360/ipad-4-wifi-4g-32gb-like-new.jpg', 'http://tragopdidong.vn/img/w60/h95/ipad-4-wifi-4g-32gb-like-new.jpg']",tragopdidong
21,IPAD AIR 2,http://tragopdidong.vn/ipad-air-2-wifi-4g-128gb-moi-95-99.html,unknown,128,7768000,2022-12-26 19:57:29.204453,unknown,1,"['http://tragopdidong.vn/img/h360/ipad-air-2-wifi-4g-128gb-like-new.png', 'http://tragopdidong.vn/img/w60/h95/ipad-air-2-wifi-4g-128gb-like-new.png']",tragopdidong
22,IPAD MINI 3,http://tragopdidong.vn/ipad-mini-3-wifi-4g-16gb-moi-95-99-fullbox.html,unknown,16,4768000,2022-12-26 19:57:29.204453,unknown,1,"['http://tragopdidong.vn/img/h360/ipad-mini-3-wifi-4g-16gb-like-new.png', 'http://tragopdidong.vn/img/w60/h95/ipad-mini-3-wifi-4g-16gb-like-new.png']",tragopdidong
23,IPAD MINI 2,http://tragopdidong.vn/ipad-mini-2-wifi-4g-32gb-moi-95-99-fullbox.html,unknown,32,4168000,2022-12-26 19:57:29.204453,unknown,1,"['http://tragopdidong.vn/img/h360/ipad-mini-2-wifi-4g-32gb-like-new.jpg', 'http://tragopdidong.vn/img/w60/h95/ipad-mini-2-wifi-4g-32gb-like-new.jpg']",tragopdidong
24,IPAD MINI 2,http://tragopdidong.vn/ipad-mini-2-wifi-4g-16gb-moi-95-99-fullbox.html,unknown,16,3368000,2022-12-26 19:57:29.204453,unknown,1,"['http://tragopdidong.vn/img/h360/ipad-mini-2-wifi-4g-16gb-like-new.jpg', 'http://tragopdidong.vn/img/w60/h95/ipad-mini-2-wifi-4g-16gb-like-new.jpg']",tragopdidong
25,IPAD MINI 2,http://tragopdidong.vn/ipad-mini-2-wifi-4g-64gb-moi-95-99-fullbox.html,unknown,64,4568000,2022-12-26 19:57:29.204453,unknown,1,"['http://tragopdidong.vn/img/h360/ipad-mini-2-wifi-4g-64gb-like-new.jpg', 'http://tragopdidong.vn/img/w60/h95/ipad-mini-2-wifi-4g-64gb-like-new.jpg']",tragopdidong
26,IPAD MINI 3,http://tragopdidong.vn/ipad-mini-3-wifi-4g-64gb-moi-95-99-fullbox.html,unknown,64,5768000,2022-12-26 19:57:29.204453,unknown,1,"['http://tragopdidong.vn/img/h360/ipad-mini-3-wifi-4g-64gb-like-new.png', 'http://tragopdidong.vn/img/w60/h95/ipad-mini-3-wifi-4g-64gb-like-new.png']",tragopdidong
